"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","validated_at","annotator","data_format_gt"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_32.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_34.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_36.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_37.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_38.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_40.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_42.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_43.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_44.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_45.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_47.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_48.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_49.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_50.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_51.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_52.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_53.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_55.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_56.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_57.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_58.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_59.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_61.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_62.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_63.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_64.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_65.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_66.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_67.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_68.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_69.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_70.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_71.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_72.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_73.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_74.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_75.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_76.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_77.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_78.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_79.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_80.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_81.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_82.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_83.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_84.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_85.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_86.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_87.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_89.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_90.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_91.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_93.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_94.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_95.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_96.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_97.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_98.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/inter_close_data1_99.mat","data","ex3","individual","2026-03-30T15:48:01","Levi Baruch","raw"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/summary_data/RIMB_indiv.jasp","data","ex3","combined","2026-03-30T15:48:05","Levi Baruch","tabular"
"09567976211055375","5v7sg/Working_memory_content_is_distorted/Fukuda_etal_Data/Fukuda_etal_Data/Exp3/summary_data/RIMB_indiv.sav","data","ex3","combined","2026-03-30T15:48:05","Levi Baruch","tabular"
